"season_tag","name","position","team","total_points","matches_played","assists","bonus","bps","clean_sheets","creativity","goals_conceded","goals_scored","ict_index","influence","minutes","own_goals","penalties_missed","penalties_saved","red_cards","saves","threat","yellow_cards"
1,"Aaron Connolly","FWD","Brighton",38,17,0.0588235294117647,0.117647058823529,5.58823529411765,0.0588235294117647,4.35882352941177,1,0.117647058823529,2.83529411764706,6.12941176470588,45,0,0,0,0,0,18.0588235294118,0
1,"Aaron Cresswell","DEF","West Ham",153,36,0.305555555555556,0.583333333333333,20.2777777777778,0.305555555555556,24.9611111111111,1.13888888888889,0,4.63333333333333,18.5944444444444,90,0,0,0,0,0,2.66666666666667,0.0833333333333333
1,"Aaron Ramsdale","GK","Sheffield Utd",123,38,0,0.315789473684211,18.0263157894737,0.131578947368421,0.526315789473684,1.65789473684211,0,2.75526315789474,26.9210526315789,90,0,0,0,0,3.84210526315789,0.105263157894737,0.0263157894736842
1,"Aaron Wan-Bissaka","DEF","Man Utd",144,34,0.147058823529412,0.323529411764706,21.4411764705882,0.382352941176471,14.6529411764706,1.05882352941176,0.0588235294117647,4.23823529411765,23.1,90,0,0,0,0,0,4.67647058823529,0.0882352941176471
1,"Abdoulaye Doucouré","MID","Everton",80,29,0.103448275862069,0.0689655172413793,14.5172413793103,0.310344827586207,11.0137931034483,1.24137931034483,0.0689655172413793,3.52068965517241,14.9586206896552,90,0,0,0,0,0,9.20689655172414,0.206896551724138
1,"Aboubakar Kamara","MID","Fulham",8,11,0,0,1.27272727272727,0,6.98181818181818,0.818181818181818,0,1.2,2.05454545454545,21,0,0,0,0.0909090909090909,0,3.54545454545455,0.0909090909090909
1,"Adam Lallana","MID","Brighton",58,30,0.0333333333333333,0.0666666666666667,8.83333333333333,0.166666666666667,11.8566666666667,0.6,0.0333333333333333,3.03333333333333,8.50666666666667,45,0,0,0,0,0,10.0666666666667,0
1,"Adam Webster","DEF","Brighton",85,29,0,0,16.2068965517241,0.310344827586207,3.33103448275862,1.20689655172414,0.0344827586206897,2.91724137931034,17.4275862068966,90,0,0,0,0,0,8.41379310344828,0.137931034482759
1,"Adama Traoré","MID","Wolves",94,37,0.108108108108108,0.135135135135135,9.7027027027027,0.189189189189189,20.2972972972973,1.10810810810811,0.0540540540540541,5.05945945945946,12.8486486486486,90,0,0,0,0,0,17.4324324324324,0.108108108108108
1,"Ademola Lookman","MID","Fulham",107,34,0.117647058823529,0.235294117647059,10.7941176470588,0.294117647058824,26.0176470588235,0.970588235294118,0.117647058823529,6.84411764705882,15.1235294117647,90,0,0.0294117647058824,0,0,0,27.2941176470588,0.147058823529412
1,"Adrián San Miguel del Castillo","GK","Liverpool",11,3,0,0.666666666666667,20,0.333333333333333,0,3,0,1.96666666666667,19.8666666666667,90,0,0,0,0,3.33333333333333,0,0
1,"Ahmed El-Sayed Hegazy","DEF","West Brom",6,1,0,0,24,1,0.3,0,0,2,19.6,90,0,0,0,0,0,0,0
1,"Ahmed El Mohamady","DEF","Aston Villa",33,14,0,0.285714285714286,13.5714285714286,0.214285714285714,14.4142857142857,0.642857142857143,0,3.13571428571429,12.1714285714286,90,0,0,0,0,0,4.64285714285714,0.142857142857143
1,"Aleksandar Mitrovic","FWD","Fulham",63,27,0.111111111111111,0.259259259259259,6.59259259259259,0.037037037037037,11.9925925925926,0.888888888888889,0.111111111111111,4.62592592592593,9.0962962962963,45,0,0.037037037037037,0,0,0,25.8148148148148,0.111111111111111
1,"Alex Iwobi","MID","Everton",65,30,0.1,0.0333333333333333,8.53333333333333,0.166666666666667,8.77,0.7,0.0333333333333333,2.53333333333333,8.75333333333333,58.5,0,0,0,0,0,7.76666666666667,0
1,"Alex McCarthy","GK","Southampton",94,30,0,0.266666666666667,17.5666666666667,0.233333333333333,0,1.9,0,2.46666666666667,24.7066666666667,90,0,0,0,0,3.1,0,0.0666666666666667
1,"Alex Nicolao Telles","DEF","Man Utd",25,9,0.222222222222222,0.333333333333333,16.5555555555556,0.111111111111111,22.3,1.22222222222222,0,4.45555555555556,18.7333333333333,90,0,0,0,0,0,3.66666666666667,0
1,"Alex Oxlade-Chamberlain","MID","Liverpool",21,13,0.0769230769230769,0,4.46153846153846,0,2.53076923076923,0.461538461538462,0.0769230769230769,1.31538461538462,5.44615384615385,10,0,0,0,0,0,5.23076923076923,0
1,"Alexandre Jankewitz","MID","Southampton",-1,2,0,0,-2,0,0.15,4.5,0,0.25,2.2,1,0,0,0,0.5,0,0,0
1,"Alexandre Lacazette","FWD","Arsenal",129,31,0.0967741935483871,0.67741935483871,14.5806451612903,0.225806451612903,9.91612903225806,0.67741935483871,0.419354838709677,5.49677419354839,19.4322580645161,75,0,0,0,0,0,25.7096774193548,0.0967741935483871
1,"Alexis Mac Allister","MID","Brighton",48,21,0.0476190476190476,0.142857142857143,7.04761904761905,0.238095238095238,10.0285714285714,0.666666666666667,0.0476190476190476,2.92857142857143,8.12380952380952,65,0,0,0,0,0,11.1904761904762,0.0476190476190476
1,"Alireza Jahanbakhsh","MID","Brighton",24,21,0.0476190476190476,0,4.85714285714286,0.0476190476190476,7.75238095238095,0.428571428571429,0,2.16666666666667,3.48571428571429,11,0,0,0,0,0,10.5238095238095,0.142857142857143
1,"Alisson Ramses Becker","GK","Liverpool",140,33,0,0.393939393939394,20,0.303030303030303,0.00303030303030303,0.96969696969697,0.0303030303030303,2.40606060606061,23.5272727272727,90,0,0,0.0303030303030303,0,2.54545454545455,0.515151515151515,0.0303030303030303
1,"Allan Marques Loureiro","MID","Everton",47,24,0,0,12.0833333333333,0.291666666666667,9.72083333333333,1.25,0,2.68333333333333,15.275,90,0,0,0,0,0,1.75,0.25
1,"Allan Saint-Maximin","MID","Newcastle",85,25,0.2,0.2,11.12,0.28,15.768,1.04,0.12,4.756,15.04,71,0,0,0,0,0,16.72,0
1,"Allan Tchaptchet","DEF","Southampton",0,1,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0
1,"Alphonse Areola","GK","Fulham",124,36,0,0.25,17.6944444444444,0.25,0,1.33333333333333,0,2.42777777777778,24.3388888888889,90,0,0,0,0,3.22222222222222,0,0.0555555555555556
1,"Amad Diallo","MID","Man Utd",8,3,0.333333333333333,0,11.3333333333333,0,10.4,1,0,2.6,12.6666666666667,77,0,0,0,0,0,3,0
1,"Andi Zeqiri","FWD","Brighton",9,9,0,0,2.77777777777778,0,2.08888888888889,0.222222222222222,0,1.57777777777778,1.77777777777778,12,0,0,0,0,0,11.8888888888889,0
1,"André-Frank Zambo Anguissa","MID","Fulham",76,36,0.0833333333333333,0.111111111111111,10.8611111111111,0.166666666666667,11.3722222222222,1.11111111111111,0,3.41944444444444,14.1,90,0,0,0,0,0,8.66666666666667,0.166666666666667
1,"André Filipe Tavares Gomes","MID","Everton",48,28,0.0357142857142857,0,8,0.178571428571429,8.73214285714286,0.785714285714286,0,1.89285714285714,6.75,63,0,0,0,0,0,3.67857142857143,0.107142857142857
1,"Andreas Christensen","DEF","Chelsea",61,17,0,0.529411764705882,19,0.470588235294118,4.75882352941176,1,0,2.40588235294118,17.2588235294118,90,0,0,0,0.0588235294117647,0,2,0.117647058823529
1,"Andrew Robertson","DEF","Liverpool",161,38,0.210526315789474,0.5,21.9473684210526,0.315789473684211,29.7184210526316,1.10526315789474,0.0263157894736842,5.90789473684211,19.8526315789474,90,0,0,0,0,0,9.44736842105263,0.0526315789473684
1,"Andriy Yarmolenko","MID","West Ham",17,15,0.0666666666666667,0,3.13333333333333,0.0666666666666667,5.35333333333333,0.466666666666667,0,1.56666666666667,3.37333333333333,17,0,0,0,0,0,7.06666666666667,0.2
1,"Andros Townsend","MID","Crystal Palace",94,34,0.147058823529412,0.235294117647059,11.1176470588235,0.205882352941176,20.4294117647059,1.08823529411765,0.0294117647058824,4.47352941176471,15.0411764705882,82.5,0,0,0,0,0,9.14705882352941,0
1,"Andy Carroll","FWD","Newcastle",30,18,0.0555555555555556,0.166666666666667,4.33333333333333,0.0555555555555556,2.06111111111111,0.444444444444444,0.0555555555555556,1.53888888888889,3.55555555555556,11.5,0,0,0,0,0,10.3888888888889,0.0555555555555556
1,"Angelo Ogbonna","DEF","West Ham",100,28,0,0.178571428571429,16.4642857142857,0.321428571428571,2.01428571428571,1.21428571428571,0.107142857142857,2.825,17.4928571428571,90,0,0,0,0,0,8.71428571428571,0.178571428571429
1,"Anthony Elanga","MID","Man Utd",11,2,0,1,16,0,9.85,1,0.5,5,25.8,77.5,0,0,0,0,0,14.5,0
1,"Anthony Gordon","MID","Everton",3,3,0,0,3.66666666666667,0,4.23333333333333,0,0,1.03333333333333,4.8,32,0,0,0,0,0,1.33333333333333,0
1,"Anthony Martial","FWD","Man Utd",75,22,0.318181818181818,0.136363636363636,10.8181818181818,0.181818181818182,12.0636363636364,1.04545454545455,0.181818181818182,5.76363636363636,13.5272727272727,77.5,0,0,0,0.0454545454545455,0,32.2272727272727,0
1,"Antonee Robinson","DEF","Fulham",57,28,0,0.0357142857142857,14.0357142857143,0.178571428571429,16.9928571428571,1,0,3.95714285714286,16.1214285714286,90,0,0,0,0.0357142857142857,0,6.35714285714286,0.142857142857143
1,"Antonio Rüdiger","DEF","Chelsea",93,19,0,0.473684210526316,22.5789473684211,0.578947368421053,4.41052631578947,0.526315789473684,0.0526315789473684,3.44210526315789,19.4,90,0.0526315789473684,0,0,0,0,10.5789473684211,0
1,"Antwoine Hackford","FWD","Sheffield Utd",1,1,0,0,3,0,0.1,0,0,1.8,0,10,0,0,0,0,0,18,0
1,"Arthur Masuaku","DEF","West Ham",42,12,0.166666666666667,0.333333333333333,17.4166666666667,0.333333333333333,16.7083333333333,1.25,0,3.75,15.6166666666667,90,0,0,0,0,0,5.16666666666667,0.166666666666667
1,"Ashley Barnes","FWD","Burnley",52,22,0,0.318181818181818,4.86363636363636,0.272727272727273,11.0727272727273,0.863636363636364,0.136363636363636,4.26363636363636,6.99090909090909,76,0,0,0,0,0,24.9090909090909,0.181818181818182
1,"Ashley Westwood","MID","Burnley",112,38,0.105263157894737,0.131578947368421,15.3947368421053,0.289473684210526,22.1894736842105,1.44736842105263,0.0789473684210526,4.10789473684211,14.7157894736842,90,0,0,0,0,0,4.10526315789474,0.184210526315789
1,"Axel Tuanzebe","DEF","Man Utd",7,9,0,0,6.55555555555556,0,0.666666666666667,0.888888888888889,0,1.11111111111111,10.5555555555556,24,0.111111111111111,0,0,0,0,0,0.222222222222222
1,"Aymeric Laporte","DEF","Man City",58,16,0,0.25,17.875,0.4375,4.875,0.625,0,2.475,14.5875,90,0,0,0,0,0,5.3125,0.0625
1,"Ayoze Pérez","MID","Leicester",58,25,0.04,0.08,5.96,0.2,12.944,0.84,0.08,4.244,10.224,61,0,0,0,0,0,19.28,0.08
1,"Bailey Peacock-Farrell","GK","Burnley",3,4,0,0,12.25,0,0,3.5,0,2.05,20.65,90,0,0,0,0,2.5,0,0
1,"Ben Davies","DEF","Spurs",52,20,0.1,0.05,12.65,0.2,6.84,0.8,0,2.17,11.64,90,0,0,0,0,0,3.25,0.05
1,"Ben Godfrey","DEF","Everton",100,31,0.0645161290322581,0.225806451612903,17.3225806451613,0.354838709677419,2.71935483870968,1.12903225806452,0,2.73548387096774,19.6903225806452,90,0.032258064516129,0,0,0,0,4.90322580645161,0.129032258064516
1,"Ben Johnson","DEF","West Ham",25,14,0,0,7.42857142857143,0.0714285714285714,4.55,0.714285714285714,0.0714285714285714,1.35,7,15.5,0,0,0,0,0,2,0.0714285714285714
1,"Ben Mee","DEF","Burnley",102,30,0,0.233333333333333,16.6666666666667,0.333333333333333,2.38666666666667,1.36666666666667,0.0666666666666667,3.59666666666667,23.0333333333333,90,0,0,0,0,0,10.4,0.1
1,"Ben Osborn","MID","Sheffield Utd",51,24,0,0.125,10.25,0.166666666666667,13.5666666666667,1.20833333333333,0.0416666666666667,3.17916666666667,10.975,79.5,0,0,0,0,0,7.125,0.0416666666666667
1,"Ben White","DEF","Brighton",104,36,0,0.138888888888889,15.8611111111111,0.333333333333333,4.23611111111111,1.22222222222222,0,2.21388888888889,13.5722222222222,90,0,0,0,0.0277777777777778,0,4.25,0.0833333333333333
1,"Benjamin Chilwell","DEF","Chelsea",139,27,0.222222222222222,0.407407407407407,20.3333333333333,0.444444444444444,19.8444444444444,0.851851851851852,0.111111111111111,5.5,20.1851851851852,90,0,0,0,0,0,15.1111111111111,0.111111111111111
1,"Benjamin Mendy","DEF","Man City",63,13,0.0769230769230769,0.615384615384615,17.0769230769231,0.384615384615385,9.00769230769231,0.769230769230769,0.153846153846154,2.95384615384615,13.8307692307692,90,0,0,0,0,0,6.84615384615385,0.153846153846154
1,"Bernard Anício Caldeira Duarte","MID","Everton",21,12,0,0.0833333333333333,6.25,0.166666666666667,11.8916666666667,0.583333333333333,0.0833333333333333,2.725,8.73333333333333,30.5,0,0,0,0,0,6.66666666666667,0.166666666666667
1,"Bernardo Fernandes da Silva Junior","DEF","Brighton",5,3,0,0,10,0,10.8,1,0,4.26666666666667,9.06666666666667,90,0,0,0,0,0,23,0
1,"Bernardo Mota Veiga de Carvalho e Silva","MID","Man City",94,26,0.269230769230769,0.346153846153846,15.8846153846154,0.423076923076923,18.3153846153846,0.692307692307692,0.0769230769230769,5.15769230769231,15.3692307692308,90,0,0,0,0,0,17.8076923076923,0.192307692307692
1,"Bernd Leno","GK","Arsenal",131,35,0,0.314285714285714,17.8571428571429,0.314285714285714,0,1.05714285714286,0,2.00857142857143,20.0628571428571,90,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,2.45714285714286,0.0571428571428571,0
1,"Bertrand Traoré","MID","Aston Villa",135,36,0.194444444444444,0.194444444444444,11.3055555555556,0.305555555555556,14.7388888888889,0.861111111111111,0.194444444444444,5.48888888888889,14.6777777777778,73,0,0,0,0,0,25.4722222222222,0.0277777777777778
1,"Billy Gilmour","MID","Chelsea",8,5,0,0,7.6,0.2,10.18,0.4,0,1.9,7.2,45,0,0,0,0,0,1.6,0
1,"Billy Sharp","FWD","Sheffield Utd",39,16,0,0.375,6.3125,0,4.25625,0.9375,0.1875,2.18125,7.575,26.5,0,0,0,0,0,10.125,0.0625
1,"Bobby Decordova-Reid","FWD","Fulham",88,33,0.0909090909090909,0.181818181818182,10.3939393939394,0.272727272727273,7.7,0.96969696969697,0.151515151515152,3.45757575757576,11.6606060606061,82,0,0,0,0,0,15.2424242424242,0.212121212121212
1,"Brandon Williams","DEF","Man Utd",5,4,0,0,6.5,0,4.85,0.75,0,1.625,6.65,48,0,0,0,0,0,4.75,0
1,"Branislav Ivanovic","DEF","West Brom",20,13,0,0,9.23076923076923,0.153846153846154,0.976923076923077,1.46153846153846,0,1.46923076923077,9.06153846153846,78,0,0,0,0,0,4.69230769230769,0.153846153846154
1,"Bruno Miguel Borges Fernandes","MID","Man Utd",244,37,0.378378378378378,0.972972972972973,23.5135135135135,0.351351351351351,38.2405405405405,0.972972972972973,0.486486486486487,10.7081081081081,34.9351351351351,90,0,0.027027027027027,0,0,0,33.8648648648649,0.162162162162162
1,"Bukayo Saka","MID","Arsenal",114,32,0.15625,0.25,12.9375,0.25,20.33125,0.96875,0.15625,6.646875,15.40625,90,0.03125,0,0,0,0,30.75,0.03125
1,"Çaglar Söyüncü","DEF","Leicester",59,23,0,0.130434782608696,15.6521739130435,0.217391304347826,4.97391304347826,1.30434782608696,0.0434782608695652,2.94347826086957,17.5478260869565,90,0,0,0,0,0,6.82608695652174,0.0869565217391304
1,"Caleb Watts","MID","Southampton",2,3,0,0,2,0,1.46666666666667,0,0,0.3,1.8,16,0,0,0,0,0,0,0.333333333333333
1,"Callum Hudson-Odoi","MID","Chelsea",59,23,0.130434782608696,0.0869565217391304,10.3913043478261,0.260869565217391,20.5,0.217391304347826,0.0869565217391304,4.77826086956522,12.6869565217391,45,0,0,0,0,0,14.6086956521739,0
1,"Callum Robinson","FWD","West Brom",79,28,0.107142857142857,0.285714285714286,9.85714285714286,0.107142857142857,8.975,1.5,0.178571428571429,3.09285714285714,9.25,59.5,0,0,0,0,0,13.0357142857143,0
1,"Callum Wilson","FWD","Newcastle",134,26,0.230769230769231,0.846153846153846,15.7307692307692,0.192307692307692,8.86153846153846,1.42307692307692,0.461538461538462,5.95,21.4384615384615,90,0,0,0,0,0,29.2692307692308,0.0769230769230769
1,"Caoimhin Kelleher","GK","Liverpool",10,2,0,0,20.5,0.5,0,0.5,0,2.9,28.9,90,0,0,0,0,3,0,0
1,"Carlos Vinicius Alves Morais","FWD","Spurs",13,9,0,0,4.22222222222222,0.111111111111111,2.98888888888889,0.222222222222222,0.111111111111111,2.44444444444444,5.84444444444444,12,0,0,0,0,0,15.7777777777778,0.222222222222222
1,"Carney Chukwuemeka","MID","Aston Villa",2,2,0,0,3.5,0,0.55,0,0,0.3,0.5,9,0,0,0,0,0,2.5,0
1,"Cédric Soares","DEF","Arsenal",28,10,0.1,0.3,12.5,0.2,11.48,1.1,0,2.92,11.08,90,0,0,0,0,0,6.6,0.1
1,"Cengiz Ünder","MID","Leicester",16,9,0.222222222222222,0,6.88888888888889,0,9.72222222222222,0.555555555555556,0,2.76666666666667,8.15555555555556,28,0,0,0,0,0,9.77777777777778,0
1,"Cenk Tosun","FWD","Everton",4,5,0,0,2.4,0,2.32,0.6,0,0.36,0.44,10,0,0,0,0,0,0.8,0.2
1,"César Azpilicueta","DEF","Chelsea",113,26,0.0769230769230769,0.461538461538462,19.9230769230769,0.5,15.8961538461538,0.769230769230769,0.0384615384615385,4.15,19.3153846153846,90,0,0,0,0.0384615384615385,0,6.30769230769231,0.192307692307692
1,"Charlie Austin","FWD","West Brom",5,5,0,0,2,0,0.78,1,0,1,4,20,0,0,0,0,0,5.2,0
1,"Charlie Taylor","DEF","Burnley",83,29,0.0689655172413793,0.172413793103448,15.551724137931,0.275862068965517,8.56896551724138,1.44827586206897,0,2.74137931034483,17.048275862069,90,0,0,0,0,0,1.79310344827586,0.0344827586206897
1,"Che Adams","FWD","Southampton",137,36,0.194444444444444,0.444444444444444,12.3055555555556,0.194444444444444,13.5722222222222,1.41666666666667,0.25,5.65,16.1611111111111,86.5,0,0,0,0,0,26.7777777777778,0.0277777777777778
1,"Cheikhou Kouyaté","MID","Crystal Palace",82,36,0,0.0555555555555556,12.1666666666667,0.222222222222222,2.86111111111111,1.55555555555556,0.0277777777777778,2.25833333333333,15.9666666666667,90,0,0,0,0,0,3.72222222222222,0.111111111111111
1,"Chris Basham","DEF","Sheffield Utd",51,31,0.032258064516129,0.0645161290322581,13.1612903225806,0.0645161290322581,6.5258064516129,1.64516129032258,0,2.8258064516129,16.5677419354839,90,0,0,0,0,0,5.16129032258065,0.161290322580645
1,"Christian Benteke","FWD","Crystal Palace",106,30,0.0666666666666667,0.466666666666667,11.2666666666667,0.166666666666667,7.88333333333333,1.13333333333333,0.333333333333333,5.92333333333333,17.0866666666667,75.5,0,0,0,0.0333333333333333,0,34.3333333333333,0.0333333333333333
1,"Christian Fuchs","DEF","Leicester",24,9,0,0.222222222222222,12.4444444444444,0.333333333333333,3.76666666666667,1,0,2.13333333333333,15.2222222222222,90,0,0,0,0,0,2.44444444444444,0.444444444444444
1,"Christian Pulisic","MID","Chelsea",82,27,0.111111111111111,0.111111111111111,9.77777777777778,0.259259259259259,14.0296296296296,0.777777777777778,0.148148148148148,5.41481481481481,13.3851851851852,83,0,0,0,0,0,26.8148148148148,0.0740740740740741
1,"Ciaran Clark","DEF","Newcastle",46,22,0,0.0909090909090909,13.2272727272727,0.136363636363636,1.35454545454545,1.59090909090909,0.0454545454545455,2.45,18.3,90,0.0454545454545455,0,0,0,0,4.77272727272727,0.136363636363636
1,"Conor Coady","DEF","Wolves",106,37,0,0.189189189189189,16.3783783783784,0.27027027027027,1.08378378378378,1.37837837837838,0.027027027027027,2.21621621621622,18.7081081081081,90,0,0,0,0,0,2.2972972972973,0.135135135135135
1,"Conor Gallagher","MID","West Brom",71,30,0.0666666666666667,0.1,10.7333333333333,0.166666666666667,10.67,1.6,0.0666666666666667,3.44,14.5733333333333,90,0,0,0,0,0,9.2,0.366666666666667
1,"Conor Hourihane","MID","Aston Villa",20,4,0.25,0.75,17.5,0.5,20.725,0.5,0.25,4.55,16.35,67,0,0,0,0,0,8.25,0
1,"Conor Townsend","DEF","West Brom",76,25,0.08,0.32,16.08,0.24,13.752,1.44,0,3.748,17.608,90,0,0,0,0,0,6.16,0
1,"Craig Dawson","DEF","West Ham",75,22,0,0.136363636363636,15.2727272727273,0.318181818181818,1.37272727272727,1.13636363636364,0.136363636363636,3.10909090909091,19.7090909090909,90,0.0909090909090909,0,0,0.0454545454545455,0,9.95454545454546,0.136363636363636
1,"Curtis Jones","MID","Liverpool",50,24,0.0833333333333333,0,9.41666666666667,0.208333333333333,9.725,0.583333333333333,0.0416666666666667,3.11666666666667,9.35833333333333,59.5,0,0,0,0,0,12.0416666666667,0.0833333333333333
1,"Dale Stephens","MID","Burnley",8,7,0,0,4.71428571428571,0,1.18571428571429,0.571428571428571,0,1.14285714285714,4.42857142857143,19,0,0,0,0,0,5.85714285714286,0.142857142857143
1,"Dane Scarlett","FWD","Spurs",1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,"Daniel Amartey","DEF","Leicester",20,12,0,0.166666666666667,10.3333333333333,0,0.908333333333333,1,0.0833333333333333,1.89166666666667,12.9166666666667,72,0,0,0,0,0,5.08333333333333,0.166666666666667
1,"Daniel Castelo Podence","MID","Wolves",75,24,0.0833333333333333,0.208333333333333,10,0.333333333333333,13.4166666666667,1,0.125,4.425,11.9,70,0,0,0,0,0,19,0.125
1,"Daniel Ceballos Fernández","MID","Arsenal",62,25,0.16,0.28,13.24,0.24,16.892,0.68,0,3.696,14.392,80,0,0,0,0,0,5.64,0.16
1,"Daniel Jebbison","FWD","Sheffield Utd",12,4,0,0.25,9.5,0.5,3.775,0.5,0.25,3.275,13.1,84,0,0,0,0,0,16.5,0
1,"Daniel N'Lundulu","FWD","Southampton",13,13,0,0,2.46153846153846,0,0.938461538461538,0.0769230769230769,0,0.238461538461538,0.246153846153846,6,0,0,0,0,0,1.23076923076923,0
1,"Danny Ings","FWD","Southampton",131,29,0.137931034482759,0.724137931034483,16,0.206896551724138,10.3689655172414,1.37931034482759,0.413793103448276,6.15172413793103,21.8827586206897,85,0,0,0,0,0,29.8620689655172,0.0344827586206897
1,"Danny Welbeck","FWD","Brighton",89,24,0.166666666666667,0.625,11.9166666666667,0.25,11.2375,0.75,0.25,4.90416666666667,13.325,81.5,0,0.0416666666666667,0,0,0,24.7916666666667,0
1,"Dara O'Shea","DEF","West Brom",41,28,0,0.0357142857142857,10.2857142857143,0.107142857142857,2.54285714285714,1.82142857142857,0,1.99285714285714,15.7071428571429,90,0,0,0,0,0,1.57142857142857,0.107142857142857
1,"Darnell Furlong","DEF","West Brom",79,35,0.0857142857142857,0.0571428571428571,11.2285714285714,0.171428571428571,7.85714285714286,1.8,0.0285714285714286,2.93428571428571,13.5542857142857,90,0.0285714285714286,0,0,0,0,7.88571428571429,0.142857142857143
1,"Darren Randolph","GK","West Ham",10,3,0,0,15.3333333333333,0.333333333333333,0,1,0,1.56666666666667,15.4,90,0,0,0,0,2,0,0
1,"David Button","GK","West Brom",2,1,0,0,18,0,0,2,0,2.3,23.4,90,0,0,0,0,4,0,0
1,"David de Gea","GK","Man Utd",91,26,0,0.153846153846154,16,0.346153846153846,0,1.23076923076923,0,1.78461538461538,17.8538461538462,90,0,0,0,0,2.26923076923077,0,0
1,"David Luiz Moreira Marinho","DEF","Arsenal",41,20,0,0,11.5,0.15,2.335,1,0.05,2.195,12.53,90,0,0,0,0.05,0,7.2,0.05
1,"David McGoldrick","FWD","Sheffield Utd",100,35,0.0285714285714286,0.342857142857143,9.82857142857143,0.257142857142857,9.14857142857143,1.05714285714286,0.228571428571429,4.70285714285714,13.2685714285714,82,0,0,0,0,0,24.5714285714286,0.2
1,"Davinson Sánchez","DEF","Spurs",43,18,0,0.166666666666667,14.2222222222222,0.222222222222222,1.11111111111111,1.22222222222222,0,2.52777777777778,17.7333333333333,90,0.0555555555555556,0,0,0,0,6.33333333333333,0.0555555555555556
1,"Davy Pröpper","MID","Brighton",9,7,0,0,5.42857142857143,0,0.728571428571429,0.285714285714286,0,1.17142857142857,3.42857142857143,13,0,0,0,0,0,7.42857142857143,0
1,"Dean Henderson","GK","Man Utd",44,13,0,0.0769230769230769,16.7692307692308,0.307692307692308,0,0.923076923076923,0,2.11538461538462,21.1846153846154,90,0,0,0,0,3.07692307692308,0,0.230769230769231
1,"DeAndre Yedlin","DEF","Newcastle",13,6,0,0,11.3333333333333,0.166666666666667,6.96666666666667,1,0,2,9.76666666666667,86.5,0,0,0,0,0,3.33333333333333,0
1,"Declan Rice","MID","West Ham",86,32,0.03125,0.0625,16.25,0.34375,10.74375,1.15625,0.0625,3.790625,17.5375,90,0,0.03125,0,0,0,9.46875,0.0625
1,"Demarai Gray","MID","Leicester",1,1,0,0,3,0,1.3,0,0,0.5,0.2,18,0,0,0,0,0,3,0
1,"Denis Odoi","DEF","Fulham",1,3,0,0,11.3333333333333,0,6.93333333333333,3.33333333333333,0,2.13333333333333,11.8,90,0,0,0,0,0,2.66666666666667,0.333333333333333
1,"Dennis Praet","MID","Leicester",37,15,0.133333333333333,0.0666666666666667,8.6,0.2,8.80666666666667,0.733333333333333,0.0666666666666667,2.46,7.94666666666667,59,0,0,0,0,0,8,0
1,"Diego Llorente","DEF","Leeds",50,15,0,0.2,17,0.266666666666667,3.4,0.8,0.0666666666666667,3.06666666666667,19.5333333333333,90,0,0,0,0,0,7.66666666666667,0.0666666666666667
1,"Diogo Jota","MID","Liverpool",86,19,0,0.473684210526316,12,0.210526315789474,9.91052631578947,0.789473684210526,0.473684210526316,6.61578947368421,20.3894736842105,78,0,0,0,0,0,35.7894736842105,0.105263157894737
1,"Divock Origi","FWD","Liverpool",10,9,0,0,2.55555555555556,0.111111111111111,3.68888888888889,0,0,1.23333333333333,1.97777777777778,5,0,0,0,0,0,6.66666666666667,0
1,"Dominic Calvert-Lewin","FWD","Everton",165,33,0.181818181818182,0.636363636363636,16,0.333333333333333,9.33333333333333,1.18181818181818,0.484848484848485,7.54545454545455,22.6,90,0,0,0,0,0,43.6060606060606,0.0909090909090909
1,"Douglas Luiz Soares de Paulo","MID","Aston Villa",72,33,0.0606060606060606,0,10.8484848484848,0.363636363636364,9.22727272727273,1.24242424242424,0,2.72727272727273,12.2242424242424,90,0,0,0,0.0303030303030303,0,5.72727272727273,0.242424242424242
1,"Dwight Gayle","FWD","Newcastle",31,18,0.0555555555555556,0.166666666666667,4.38888888888889,0,4.96666666666667,0.5,0.0555555555555556,2.35555555555556,4.42222222222222,15.5,0,0,0,0,0,14.6111111111111,0
1,"Dwight McNeil","MID","Burnley",113,36,0.138888888888889,0.222222222222222,13.6944444444444,0.305555555555556,21.9527777777778,1.38888888888889,0.0555555555555556,4.61944444444444,16.4388888888889,90,0,0,0,0,0,7.69444444444444,0.0277777777777778
1,"Eberechi Eze","MID","Crystal Palace",125,34,0.235294117647059,0.5,13.8235294117647,0.176470588235294,19.2088235294118,1.5,0.117647058823529,4.57058823529412,15.1823529411765,90,0,0,0,0,0,11.2647058823529,0.0882352941176471
1,"Ederson Santana de Moraes","GK","Man City",160,36,0.0277777777777778,0.0833333333333333,19.3333333333333,0.527777777777778,0.277777777777778,0.777777777777778,0,1.65555555555556,16.2777777777778,90,0,0,0.0277777777777778,0,1.83333333333333,0,0.0833333333333333
1,"Edinson Cavani","FWD","Man Utd",99,26,0.153846153846154,0.538461538461538,14.1153846153846,0.153846153846154,7.81923076923077,0.692307692307692,0.384615384615385,4.42307692307692,17.0538461538462,45,0,0,0,0,0,19.7307692307692,0.153846153846154
